Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,124.29,0,0,110.18,132.7539,3.762318,0,0,0,0,0,0,89.9999,89.9999,0,0
0.010,S,0.010,0.010,0,0.4730551,0,45.23418,124.29,0,0,110.1786,132.7539,3.762548,0,0,0,7.33500003814697,0,0,89.9999,89.9999,0,0
0.02,S,0.02,0.010,0,0.4730551,0,89.72719,124.2892,0.005726203,0,110.1772,132.7539,3.762778,0,0,0,7.33500003814697,0,0,89.9999,89.9999,0,0
0.03,S,0.03,0.010,0,0.4730551,0,134.2202,124.2867,0.005726203,0,110.1759,132.7539,3.763008,2.56999763755979,2.56999763684439,0.0000606397116203568,7.3350456674734,0.02569997,0.0000006063971,89.9999,89.9999,0.0001284998,0.000000003031986
0.04,S,0.04,0.010,0,0.4730551,0,178.7132,124.2825,0.005726275,0,110.1745,132.7539,3.763239,14.0894186220982,14.0894186218668,0.0000807448967006361,7.33689306824721,0.1665941,0.000001413846,89.9999,89.9999,0.00108997,0.0000000131332
0.05,S,0.05,0.010,0,0.4730551,0,223.2062,124.2767,0.005729159,0,110.1731,132.7539,3.763469,25.6103650544686,25.61036505427,0.000100852737839719,7.34717186687632,0.4226977,0.000002422373,89.9999,89.9999,0.004036429,0.0000000323143
0.05999999,S,0.05999999,0.010,0,0.4730551,0,267.6992,124.2693,0.005745223,0,110.1717,132.7539,3.763699,37.133312209415,37.133312209218,0.000120964074984549,7.37785631146509,0.7940308,0.000003632014,89.9999,89.9999,0.01012007,0.00000006258623
0.06999999,S,0.06999999,0.010,0,0.4730551,0,312.1922,124.2602,0.005793309,0,110.1703,132.7539,3.76393,48.658716752415,48.6587167522105,0.000141079701682252,7.44595742665814,1.280618,0.000005042811,89.9999,89.9999,0.02049332,0.0000001059604
0.07999999,S,0.07999999,0.010,0,0.4730551,0,356.6853,124.2494,0.005900753,0,110.1689,132.7539,3.76416,60.1870334677059,60.18703346749,0.000161200408214406,7.57271973969335,1.882488,0.000006654815,89.9999,89.9999,0.03630885,0.0000001644485
0.08999999,S,0.08999999,0.010,0,0.473055,0,401.1783,124.237,0.006103372,0,110.1676,132.7539,3.76439,71.7187173784922,71.718717378263,0.000181326992212688,7.78207298167535,2.599675,0.000008468085,89.9999,89.9999,0.05871966,0.000000240063
0.09999999,S,0.09999999,0.010,0,0.473055,0,445.6714,124.2229,0.006445495,0,110.1662,132.7539,3.76462,83.2542265670309,83.2542265667872,0.000201460253200345,8.09830185136885,3.432217,0.00001048269,89.9999,89.9999,0.08887912,0.0000003348168
0.11,S,0.11,0.010,0,0.473055,0,490.1645,124.2071,0.006979964,0,110.1648,132.7539,3.764851,94.7939887908036,94.7939887905446,0.000221600937736455,8.54331242518686,4.380157,0.0000126987,89.9999,89.9999,0.127941,0.0000004507238
0.12,S,0.12,0.010,0,0.4730549,0,534.6576,124.1897,0.007768147,0,110.1634,132.7539,3.765081,106.338459558232,106.338459557957,0.000241749840833419,9.13425403742792,5.443542,0.0000151162,89.9999,89.9999,0.1770595,0.0000005897983
0.13,S,0.13,0.010,0,0.4730549,0,579.1509,124.1707,0.008879948,0,110.162,132.7539,3.765311,117.888142206283,117.888142205992,0.000261907837529972,9.8822554170296,6.622423,0.00001773528,89.9999,89.9999,0.2373893,0.0000007540557
0.14,S,0.14,0.010,0,0.4730547,0,623.6441,124.1499,0.01039383,0,110.1607,132.7539,3.765541,129.443416071372,129.443416071065,0.000282075596812118,10.7925507585375,7.916857,0.00002055604,89.9999,89.9999,0.3100857,0.0000009455123
0.15,S,0.15,0.010,0,0.4730547,0,668.1374,124.1276,0.01239683,0,110.1593,132.7539,3.765772,141.004740484998,141.004740484674,0.000302253913426192,11.8656525182203,9.326904,0.00002357858,89.9999,89.9999,0.3963045,0.000001166185
0.16,S,0.16,0.01047766,0,0.4744909,0,712.6307,124.1035,0.01503008,0,110.1579,132.7539,3.766002,152.572552485031,152.57255248469,0.00032244355361649,13.0989387614953,10.85263,0.00002680301,89.9999,89.9999,0.4972022,0.000001418093
0.17,S,0.17,0.01156669,0,0.4765958,0,757.1241,124.0778,0.01839804,0,110.1565,132.7539,3.766232,164.147278327532,164.147278327174,0.000342645257887663,14.4881055986178,12.4941,0.00003022946,89.9999,89.9999,0.6139358,0.000001703256
0.18,S,0.18,0.01279336,0,0.4775555,0,756.9772,124.0505,0.02255251,0,110.1551,132.7539,3.766462,164.151375381142,164.151375380784,0.000342652409923128,15.9253944807047,14.13561,0.00003365598,89.9999,89.9999,0.7470844,0.000002022683
0.19,S,0.19,0.01406253,0,0.4774944,0,756.8304,124.0223,0.02724551,0,110.1537,132.7539,3.766693,164.156690609111,164.156690608753,0.000342661686667442,17.3989131360267,15.77718,0.00003708259,89.9999,89.9999,0.8966483,0.000002376376
0.2,S,0.2,0.01536369,0,0.4766918,0,756.6836,123.9941,0.03246583,0,110.1524,132.7539,3.766923,164.161847153956,164.161847153598,0.000342670686419856,18.9001961173082,17.4188,0.0000405093,89.9999,89.9999,1.062628,0.000002764335
0.21,S,0.21,0.01668937,0,0.4753616,0,756.5369,123.966,0.03820319,0,110.151,132.7539,3.767153,164.166903531203,164.166903530845,0.000342679511346783,20.4231336166864,19.06047,0.0000439361,89.9999,89.9999,1.245025,0.000003186562
0.22,S,0.22,0.01803418,0,0.4736626,0,756.3903,123.9378,0.04444825,0,110.1496,132.7539,3.767384,164.171818268854,164.171818268496,0.000342688089047139,21.96323271226,20.70219,0.00004736298,89.9999,89.9999,1.443838,0.000003643058
0.23,S,0.23,0.01939414,0,0.4717107,0,756.2437,123.9097,0.05119255,0,110.1482,132.7539,3.767614,164.176609310522,164.176609310164,0.000342696450838423,23.5171324598123,22.34396,0.00005078995,89.9999,89.9999,1.659069,0.000004133823
0.24,S,0.24,0.02076629,0,0.4695907,0,756.097,123.8815,0.05842843,0,110.1468,132.7539,3.767844,164.181262711201,164.181262710843,0.000342704572381994,25.082268306888,23.98577,0.00005421699,89.9999,89.9999,1.890717,0.000004658858
0.25,S,0.25,0.02214836,0,0.4673639,0,755.9506,123.8534,0.06614882,0,110.1455,132.7539,3.768074,164.185839930087,164.185839929729,0.00034271256096318,26.6566781617493,25.62763,0.00005764412,89.9999,89.9999,2.138784,0.000005218163
0.26,S,0.26,0.02353863,0,0.4650748,0,755.8042,123.8252,0.07434737,0,110.1441,132.7539,3.768305,164.190282835719,164.190282835361,0.00034272031510463,28.2388099590032,27.26953,0.00006107133,89.9999,89.9999,2.40327,0.00000581174
0.27,S,0.27,0.02493573,0,0.462756,0,755.6578,123.7971,0.08301806,0,110.1427,132.7539,3.768535,164.194605053085,164.194605052727,0.000342727858605238,29.8274512412432,28.91148,0.00006449861,89.9999,89.9999,2.684175,0.00000643959
0.28,S,0.28,0.02633857,0,0.4604309,0,755.5115,123.769,0.09215551,0,110.1413,132.7539,3.768765,164.198815313147,164.198815312789,0.000342735206665764,31.4216128020028,30.55347,0.00006792596,89.9999,89.9999,2.9815,0.000007101713
0.29,S,0.29,0.02774629,0,0.4581165,0,755.3652,123.7408,0.1017546,0,110.1399,132.7539,3.768995,164.202933494696,164.202933494338,0.000342742397499952,33.0205010950609,32.1955,0.00007135339,89.9999,89.9999,3.295245,0.000007798109
0.3,S,0.3,0.02915819,0,0.4558249,0,755.219,123.7127,0.1118106,0,110.1385,132.7539,3.769226,164.2069245517,164.206924551342,0.000342749362979562,34.623466985639,33.83757,0.00007478088,89.9999,89.9999,3.62541,0.000008528781
0.31,S,0.31,0.0305737,0,0.4535649,0,755.0728,123.6846,0.1223191,0,110.1372,132.7539,3.769456,164.210791245496,164.210791245138,0.000342756111366661,36.2299746865208,35.47968,0.00007820844,89.9999,89.9999,3.971996,0.000009293728
0.32,S,0.32,0.03199233,0,0.4513425,0,754.9268,123.6565,0.1332761,0,110.1358,132.7539,3.769686,164.214574774096,164.214574773738,0.000342762714602994,37.8395782972832,37.12183,0.00008163606,89.9999,89.9999,4.335004,0.00001009295
0.33,S,0.33,0.03341371,0,0.450751,0,754.7807,123.6284,0.1451895,0,110.1344,132.7539,3.769917,164.218098953582,164.218098953224,0.000342768865170781,39.4518940576013,38.76401,0.00008506375,89.9999,89.9999,4.714433,0.00001092645
0.3399999,S,0.3399999,0.03483749,0,0.4501571,0,754.6347,123.6003,0.1576164,0,110.133,132.7539,3.770147,164.22149476334,164.221494762982,0.000342774791672156,41.0666159617595,40.40623,0.0000884915,89.9999,89.9999,5.110284,0.00001179423
0.3499999,S,0.3499999,0.0362634,0,0.4495195,0,754.4887,123.5722,0.1705389,0,110.1316,132.7539,3.770377,164.224763072915,164.224763072557,0.000342780495643598,42.6834657020088,42.04848,0.0000919193,89.9999,89.9999,5.522558,0.00001269628
0.3599999,S,0.3599999,0.03769119,0,0.4488469,0,754.3429,123.5441,0.1839543,0,110.1303,132.7539,3.770607,164.227940015669,164.227940015311,0.000342786040130868,44.3022136432161,43.69076,0.00009534716,89.9999,89.9999,5.951254,0.00001363261
0.3699999,S,0.3699999,0.03912067,0,0.4481468,0,754.1971,123.5161,0.1978604,0,110.1289,132.7539,3.770838,164.230978404045,164.230978403687,0.000342791342776127,45.9226622728337,45.33307,0.00009877508,89.9999,89.9999,6.396373,0.00001460322
0.3799999,S,0.3799999,0.04055165,0,0.4474254,0,754.0513,123.488,0.2122548,0,110.1275,132.7539,3.771068,164.23387875488,164.233878754522,0.000342796404481416,47.5446408079411,46.97541,0.000102203,89.9999,89.9999,6.857915,0.00001560811
0.3899999,S,0.3899999,0.04198399,0,0.4466876,0,753.9055,123.4599,0.2271352,0,110.1261,132.7539,3.771298,164.236669672042,164.236669671684,0.000342801275188754,49.1680008471561,48.61778,0.000105631,89.9999,89.9999,7.335881,0.00001664728
0.3999999,S,0.3999999,0.04341756,0,0.4459376,0,753.7599,123.4319,0.2424998,0,110.1247,132.7539,3.771528,164.239381401399,164.239381401041,0.000342806011158064,50.7926029446952,50.26017,0.0001090591,89.9999,89.9999,7.830271,0.00001772073
0.4099999,S,0.4099999,0.04485223,0,0.4451789,0,753.6143,123.4038,0.2583461,0,110.1234,132.7539,3.771759,164.241930427792,164.241930427434,0.000342810459649086,52.4183433968262,51.90259,0.0001124872,89.9999,89.9999,8.341084,0.00001882847
0.4199999,S,0.4199999,0.04628791,0,0.4444144,0,753.4688,123.3758,0.2746727,0,110.122,132.7539,3.771989,164.244371296309,164.244371295951,0.000342814719368826,54.0451222096145,53.54504,0.0001159153,89.9999,89.9999,8.868322,0.00001997048
0.4299999,S,0.4299999,0.04772453,0,0.4436466,0,753.3232,123.3477,0.2914775,0,110.1206,132.7539,3.772219,164.24667632771,164.246676327352,0.000342818741989014,55.6728411017719,55.18751,0.0001193435,89.9999,89.9999,9.411985,0.00002114677
0.4399998,S,0.4399998,0.04916197,0,0.4428774,0,753.1778,123.3197,0.3087585,0,110.1192,132.7539,3.772449,164.248893737855,164.248893737497,0.000342822611662186,57.3014216807536,56.83,0.0001227717,89.9999,89.9999,9.972073,0.00002235735
0.4499998,S,0.4499998,0.05060018,0,0.4421087,0,753.0324,123.2916,0.3265143,0,110.1178,132.7539,3.77268,164.25097604089,164.250976040532,0.000342826245509877,58.930794179526,58.47251,0.0001262,89.9999,89.9999,10.54858,0.00002360221
0.4599998,S,0.4599998,0.05203911,0,0.4413417,0,752.887,123.2636,0.344743,0,110.1164,132.7539,3.77291,164.252935857025,164.252935856667,0.000342829665577399,60.560896306323,60.11504,0.0001296283,89.9999,89.9999,11.14152,0.00002488135
0.4699998,S,0.4699998,0.05347869,0,0.4405776,0,752.7418,123.2356,0.3634429,0,110.1151,132.7539,3.77314,164.2547932097,164.254793209342,0.000342832906793342,62.1916722731088,61.75759,0.0001330566,89.9999,89.9999,11.75089,0.00002619477
0.4799998,S,0.4799998,0.05491887,0,0.4398175,0,752.5966,123.2076,0.3826127,0,110.1137,132.7539,3.773371,164.25654263543,164.256542635072,0.000342835963118264,63.8230719711834,63.40016,0.000136485,89.9999,89.9999,12.37667,0.00002754248
0.4899998,S,0.4899998,0.0563596,0,0.4390623,0,752.4514,123.1796,0.4022507,0,110.1123,132.7539,3.773601,164.258160331415,164.258160331057,0.000342838786035833,65.4550403316388,65.04274,0.0001399134,89.9999,89.9999,13.01889,0.00002892447
0.4999998,S,0.4999998,0.05780086,0,0.4383124,0,752.3062,123.1516,0.4223554,0,110.1109,132.7539,3.773831,164.259660566578,164.25966056622,0.000342841403926458,67.0875365892442,66.68533,0.0001433418,89.9999,89.9999,13.67753,0.00003034075
0.5099998,S,0.5099998,0.05924258,0,0.4375685,0,752.1612,123.1236,0.4429253,0,110.1095,132.7539,3.774061,164.261059565085,164.261059564727,0.000342843845106637,68.7205337824404,68.32794,0.0001467702,89.9999,89.9999,14.3526,0.00003179131
0.5199998,S,0.5199998,0.06068477,0,0.4368311,0,752.0162,123.0956,0.4639589,0,110.1082,132.7539,3.774292,164.262341746953,164.262341746595,0.00034284608238416,70.3539984302385,69.97057,0.0001501987,89.9999,89.9999,15.04409,0.00003327615
0.5299998,S,0.5299998,0.06212736,0,0.4361005,0,751.8712,123.0676,0.4854554,0,110.1068,132.7539,3.774522,164.263487557759,164.263487557401,0.000342848081649034,71.9878801850304,71.6132,0.0001536272,89.9999,89.9999,15.75201,0.00003479528
0.5399998,S,0.5399998,0.06357034,0,0.435377,0,751.7263,123.0396,0.5074128,0,110.1054,132.7539,3.774752,164.264533018418,164.26453301806,0.000342849905750681,73.6221612267469,73.25584,0.0001570557,89.9999,89.9999,16.47635,0.00003634869
0.5499998,S,0.5499998,0.06501369,0,0.4346609,0,751.5815,123.0116,0.5298302,0,110.104,132.7539,3.774982,164.265488575609,164.265488575251,0.000342851576423704,75.256816197396,74.89849,0.0001604842,89.9999,89.9999,17.21712,0.00003793639
0.5599998,S,0.5599998,0.06645737,0,0.4339522,0,751.4368,122.9836,0.5527061,0,110.1026,132.7539,3.775213,164.266314383173,164.266314382815,0.000342853017139722,76.8918218896412,76.54115,0.0001639127,89.9999,89.9999,17.97432,0.00003955838
0.5699998,S,0.5699998,0.06790138,0,0.4332513,0,751.292,122.9557,0.5760396,0,110.1012,132.7539,3.775443,164.266996351195,164.266996350837,0.000342854206770226,78.5271570240226,78.18382,0.0001673412,89.9999,89.9999,18.74795,0.00004121465
0.5799997,S,0.5799997,0.06934569,0,0.432558,0,751.1473,122.9277,0.5998292,0,110.0999,132.7539,3.775673,164.267591169606,164.267591169248,0.000342855244295684,80.1628020532696,79.8265,0.0001707698,89.9999,89.9999,19.538,0.0000429052
0.5899997,S,0.5899997,0.07079028,0,0.4318726,0,751.0027,122.8997,0.6240739,0,110.0985,132.7539,3.775903,164.268067161391,164.268067161033,0.000342856074429275,81.7987290301807,81.46918,0.0001741984,89.9999,89.9999,20.34448,0.00004463004
0.5999997,S,0.5999997,0.07223513,0,0.431195,0,750.8582,122.8718,0.6487722,0,110.0971,132.7539,3.776134,164.268442252952,164.268442252594,0.000342856731926258,83.4349213701239,83.11186,0.000177627,89.9999,89.9999,21.16738,0.00004638917
0.6099997,S,0.6099997,0.07368023,0,0.4305252,0,750.7136,122.8439,0.6739233,0,110.0957,132.7539,3.776364,164.268672716463,164.268672716105,0.000342857133494473,85.0713737245411,84.75455,0.0001810556,89.9999,89.9999,22.00671,0.00004818258
0.6199997,S,0.6199997,0.07512557,0,0.4298633,0,750.5692,122.8159,0.6995261,0,110.0943,132.7539,3.776594,164.268832904375,164.268832904017,0.000342857412408329,86.7080520116202,86.39723,0.0001844842,89.9999,89.9999,22.86247,0.00005001028
0.6299997,S,0.6299997,0.07657113,0,0.4292092,0,750.4247,122.788,0.7255794,0,110.093,132.7539,3.776824,164.268850630216,164.268850629858,0.000342857442640726,88.3449630476014,88.03992,0.0001879128,89.9999,89.9999,23.73466,0.00005187227
0.6399997,S,0.6399997,0.07801689,0,0.4285628,0,750.2804,122.76,0.7520824,0,110.0916,132.7539,3.777055,164.26876645897,164.268766458612,0.00034285729502884,89.9820747445546,89.6826,0.0001913414,89.9999,89.9999,24.62327,0.00005376854
0.6499997,S,0.6499997,0.07946286,0,0.4279242,0,750.136,122.7321,0.7790336,0,110.0902,132.7539,3.777285,164.268562770431,164.268562770073,0.000342856942310326,91.6193957437914,91.32529,0.00019477,89.9999,89.9999,25.52831,0.00005569909
0.6599997,S,0.6599997,0.08090901,0,0.4272932,0,749.9919,122.7042,0.8064321,0,110.0888,132.7539,3.777515,164.268267176689,164.268267176331,0.000342856425658766,93.2568956114949,92.96797,0.0001981986,89.9999,89.9999,26.44978,0.00005766394
0.6699997,S,0.6699997,0.08235536,0,0.4266697,0,749.8477,122.6763,0.8342772,0,110.0874,132.7539,3.777745,164.267838321529,164.267838321171,0.000342855676421824,94.8945745387684,94.61065,0.0002016272,89.9999,89.9999,27.38767,0.00005966306
0.6799996,S,0.6799996,0.08380186,0,0.4260538,0,749.7036,122.6484,0.8625681,0,110.0861,132.7539,3.777976,164.267312069995,164.267312069637,0.000342854757176815,96.532413441251,96.25332,0.0002050558,89.9999,89.9999,28.34199,0.00006169648
0.6899996,S,0.6899996,0.0852485,0,0.4254452,0,749.5594,122.6205,0.8913028,0,110.0847,132.7539,3.778206,164.266656849122,164.266656848764,0.000342853612818507,98.1704137820957,97.89599,0.0002084843,89.9999,89.9999,29.31273,0.00006376418
0.6999996,S,0.6999996,0.08669532,0,0.4248439,0,749.4155,122.5926,0.9204812,0,110.0833,132.7539,3.778436,164.265914901488,164.26591490113,0.000342852320587781,99.8085576400535,99.53865,0.0002119128,89.9999,89.9999,30.29991,0.00006586617
0.7099996,S,0.7099996,0.08814228,4.146348,0.4242451,0,749.2715,122.5647,0.9500918,0,110.0819,132.7539,3.778666,164.265100000357,164.2651,0.0003426738,101.446837576765,101.1813,0.0002153395,89.9999,89.99988,31.31172,0.00006800243
0.7199996,S,0.7199996,0.08958937,4.076783,0.5007355,1.017095,749.1276,122.5368,1.158476,2.429679,110.0805,125.8164,2.622649,164.218460982668,164.2173,-0.6175016,103.084368285714,102.8235,-0.005959677,89.99976,90.00332,32.33995,0.00003928075
0.7299996,S,0.7299996,0.09103582,4.009063,0.4973874,0.997298,748.9838,122.5089,1.188148,2.45862,110.0791,125.9134,2.639039,164.21758861758,164.2164,-0.6248059,104.722040485907,104.4657,-0.01220774,89.99933,90.0067,33.38461,-0.00005155634
0.7399996,S,0.7399996,0.0924824,3.943091,0.4941743,0.9781137,748.84,122.4811,1.218246,2.487267,110.0778,126.0083,2.655088,164.216512511989,164.2153,-0.6310527,106.359748618968,106.1078,-0.01851827,89.9986,90.00999,34.44569,-0.0002051864
0.7499996,S,0.7499996,0.09392904,3.878778,0.491088,0.959508,748.6963,122.4532,1.248764,2.51561,110.0764,126.1013,2.670815,164.215432430981,164.2142,-0.6362129,107.997587006077,107.7499,-0.0248804,89.99758,90.01323,35.52319,-0.0004221797
0.7599996,S,0.7599996,0.09537581,3.816034,0.4881205,0.941449,748.5526,122.4253,1.279704,2.54363,110.075,126.1924,2.686236,164.214248259937,164.213,-0.6402832,109.635550544609,109.392,-0.03128323,89.99627,90.01638,36.61711,-0.0007029979
0.7699996,S,0.7699996,0.0968227,3.754776,0.4852646,0.9239065,748.409,122.3975,1.311063,2.571311,110.0736,126.2818,2.701364,164.212859807663,164.2116,-0.6432353,111.273634448006,111.0341,-0.03771558,89.99464,90.01946,37.72745,-0.001047992
0.7799996,S,0.7799996,0.09826971,3.694924,0.4825134,0.9068513,748.2654,122.3696,1.342837,2.598631,110.0722,126.3695,2.716213,164.211466898718,164.2102,-0.6450403,112.911834223444,112.6762,-0.04416598,89.9927,90.02245,38.85421,-0.0014574
0.7899995,S,0.7899995,0.09971684,3.636413,0.4798608,0.8902566,748.1219,122.3418,1.375026,2.625568,110.0709,126.4557,2.730801,164.209969381904,164.2087,-0.6456692,114.550145650299,114.3183,-0.05062267,89.99045,90.02537,39.9974,-0.001931343
0.7999995,S,0.7999995,0.1011641,3.579169,0.4773012,0.8740991,747.9785,122.3139,1.407627,2.652109,110.0695,126.5403,2.745136,164.208267228644,164.207,-0.645118,116.188564746095,115.9604,-0.05707385,89.98787,90.0282,41.157,-0.002469826
0.8099995,S,0.8099995,0.1026114,3.523126,0.4748292,0.8583546,747.8351,122.2861,1.440639,2.67823,110.0681,126.6235,2.759234,164.206560333553,164.2053,-0.6433572,117.827087764677,117.6025,-0.06350742,89.98497,90.03094,42.33303,-0.003072732
0.8199995,S,0.8199995,0.1040589,3.468231,0.4724399,0.8430011,747.6918,122.2583,1.474057,2.703906,110.0667,126.7053,2.773106,164.204648623819,164.2034,-0.6403578,119.465611365518,119.2445,-0.069911,89.98174,90.03358,43.52547,-0.003739824
0.8299995,S,0.8299995,0.1055064,3.414419,0.4701289,0.8280198,747.5485,122.2304,1.50788,2.729125,110.0653,126.7859,2.78676,164.202732145075,164.2015,-0.6361145,121.104232019307,120.8865,-0.07627214,89.97817,90.03615,44.73434,-0.00447074
0.8399995,S,0.8399995,0.106954,3.361633,0.4678919,0.8133899,747.4053,122.2026,1.542107,2.753863,110.0639,126.8652,2.800211,164.200610882535,164.1994,-0.630598,122.742946583056,122.5285,-0.08257812,89.97427,90.03861,45.95962,-0.005264991
0.8499995,S,0.8499995,0.1084017,3.309824,0.4657248,0.7990926,747.2621,122.1748,1.576736,2.778095,110.0626,126.9434,2.813467,164.198484850748,164.1973,-0.6237788,124.381752096645,124.1705,-0.08881591,89.97002,90.04099,47.20133,-0.006121961
0.8599995,S,0.8599995,0.1098495,3.258941,0.4636241,0.7851118,747.119,122.147,1.611766,2.801803,110.0612,127.0204,2.82654,164.196154195244,164.195,-0.6156521,126.020645752959,125.8125,-0.09497243,89.96542,90.04325,48.45945,-0.007040903
0.8699995,S,0.8699995,0.1112973,3.208937,0.4615864,0.7714309,746.9759,122.1192,1.647194,2.824958,110.0598,127.0964,2.839439,164.193718996199,164.1926,-0.6061873,127.659525064453,127.4544,-0.1010343,89.96047,90.04542,49.734,-0.008020937
0.8799995,S,0.8799995,0.1127452,3.159767,0.4596083,0.7580343,746.8329,122.0914,1.683017,2.84754,110.0584,127.1714,2.852171,164.191279373861,164.1902,-0.595354,129.29848736413,129.0963,-0.1069878,89.95516,90.04748,51.02496,-0.009061047
0.8899994,S,0.8899994,0.1141932,3.111394,0.4576871,0.7449078,746.6899,122.0636,1.719234,2.869527,110.057,127.2455,2.864748,164.188635582065,164.1876,-0.5831471,130.937530272521,130.7382,-0.1128193,89.9495,90.04944,52.33234,-0.01016008
0.8999994,S,0.8999994,0.1156413,3.063757,0.4348435,0.7331795,746.5471,122.0358,1.675044,2.895413,110.0557,127.3187,2.877176,164.207291865096,164.2063,-0.5707381,132.576850602099,132.3803,-0.1185267,89.94347,90.0513,53.65614,-0.01131681
0.9099994,S,0.9099994,0.1170896,3.01684,0.4335279,0.7205064,746.4042,122.008,1.711994,2.916065,110.0543,127.3911,2.889467,164.204440306272,164.2035,-0.5557014,134.216147358496,134.0223,-0.1240837,89.93707,90.05305,54.99636,-0.01252986
0.9199994,S,0.9199994,0.118538,2.970595,0.4322466,0.7080686,746.2614,121.9803,1.749346,2.936058,110.0529,127.4626,2.901624,164.201585467297,164.2007,-0.539249,135.855518357581,135.6643,-0.1294762,89.93031,90.05468,56.35301,-0.01379766
0.9299994,S,0.9299994,0.1199864,2.924997,0.4309978,0.6958511,746.1187,121.9525,1.787101,2.955353,110.0515,127.5335,2.913657,164.198527598657,164.1977,-0.5213255,137.494961695359,137.3063,-0.1346895,89.92317,90.0562,57.72607,-0.01511849
0.9399994,S,0.9399994,0.1214349,2.880003,0.4297801,0.6838462,745.976,121.9247,1.825256,2.973938,110.0501,127.6036,2.925572,164.195367240258,164.1946,-0.5019502,139.134475548204,138.9483,-0.139709,89.91565,90.05761,59.11555,-0.01649048
0.9499994,S,0.9499994,0.1228835,2.835587,0.4285919,0.6720405,745.8333,121.897,1.86381,2.99177,110.0488,127.673,2.937376,164.192204739529,164.1915,-0.4810665,140.773958328628,140.5902,-0.1445197,89.90775,90.05889,60.52146,-0.01791163
0.9599994,S,0.9599994,0.1243321,2.791718,0.4274319,0.6604253,745.6908,121.8692,1.90276,3.008836,110.0474,127.7418,2.949077,164.188840654542,164.1882,-0.4586679,142.413508270158,142.2321,-0.1491064,89.89946,90.06006,61.94378,-0.01937976
0.9699994,S,0.9699994,0.1257807,2.748374,0.4262988,0.6489917,745.5483,121.8415,1.942105,3.025103,110.046,127.8101,2.960679,164.185475588906,164.1849,-0.4347486,144.053023939534,143.8739,-0.1534539,89.89079,90.06111,63.38252,-0.02089256
0.9799994,S,0.9799994,0.1272294,2.705521,0.4251916,0.6377321,745.4058,121.8137,1.981844,3.040559,110.0446,127.8777,2.972187,164.181910192118,164.1814,-0.4093023,145.692603724912,145.5157,-0.1575469,89.88174,90.06203,64.83768,-0.02244756
0.9899994,S,0.9899994,0.1286781,2.663129,0.424109,0.6266367,745.2635,121.786,2.021976,3.055168,110.0432,127.9449,2.983609,164.178245099615,164.1778,-0.3822972,147.332246217652,147.1575,-0.1613699,89.87228,90.06283,66.30925,-0.02404215
0.9999993,S,0.9999993,0.1301269,2.621177,0.42305,0.6156963,745.121,121.7582,2.062502,3.068895,110.0418,128.0116,2.994952,164.174481013297,164.1741,-0.3537021,148.971850214028,148.7992,-0.1649069,89.86243,90.0635,67.79724,-0.02567353
1.009999,S,1.009999,0.1315757,2.579643,0.4220136,0.6049045,744.9787,121.7305,2.103415,3.081721,110.0405,128.0778,3.006222,164.170618748583,164.1703,-0.3235092,150.611514323659,150.4409,-0.168142,89.85219,90.06403,69.30165,-0.02733878
1.019999,S,1.019999,0.1330246,2.538507,0.420999,0.5942543,744.8365,121.7028,2.144721,3.093622,110.0391,128.1436,3.017418,164.166659177118,164.1664,-0.2917129,152.251237343081,152.0826,-0.1710591,89.84155,90.06445,70.82248,-0.02903478
1.029999,S,1.029999,0.1344735,2.497743,0.4200054,0.5837398,744.6944,121.6751,2.186415,3.104569,110.0377,128.209,3.028551,164.162603219967,164.1624,-0.2583064,153.890918223526,153.7242,-0.1736422,89.83051,90.06472,72.35972,-0.03075829
1.039999,S,1.039999,0.1359224,2.457332,0.419032,0.5733535,744.5522,121.6474,2.228496,3.114535,110.0363,128.2741,3.039625,164.158451816262,164.1583,-0.2232573,155.530655768639,155.3658,-0.1758748,89.81905,90.06486,73.91338,-0.03250587
1.049999,S,1.049999,0.1373714,2.417258,0.418078,0.5630894,744.4101,121.6197,2.270966,3.123488,110.0349,128.3388,3.05064,164.154206010791,164.1541,-0.1865589,157.170349044877,157.0073,-0.1777404,89.80721,90.06487,75.48345,-0.03427395
1.059999,S,1.059999,0.1388204,2.377495,0.4171428,0.5529428,744.2681,121.592,2.31382,3.13141,110.0336,128.4032,3.061605,164.149766903268,164.1497,-0.1482036,158.810096955375,158.6488,-0.1792224,89.79494,90.06473,77.06994,-0.03605876
1.069999,S,1.069999,0.1402695,2.338027,0.4162257,0.5429063,744.1262,121.5643,2.357061,3.138263,110.0322,128.4673,3.072524,164.145335634712,164.1453,-0.1081598,160.449898564649,160.2903,-0.180304,89.78228,90.06445,78.67284,-0.03785639
1.079999,S,1.079999,0.1417186,2.29884,0.4153262,0.5329753,743.9842,121.5366,2.400689,3.14402,110.0308,128.5312,3.0834,164.140713438605,164.1407,-0.06642021,162.089653082792,161.9317,-0.1809682,89.7692,90.06403,80.29216,-0.03966275
