0.7299996, 0, 0, 46.3245, 9.392142, 0, 598.4357, -4725.118, -6.25, 0.01823969, 0.1523926, 35.67474, 4.311834, 3.308312, 141.7867
1.639999, 0.037961, -0.2063678, 101.8207, 9.422726, 0.2355042369795627353786544977, 3652.499, -4798.972, -6.25, 0.01823969, 0.1523926, 88.39211, 4.273388, 3.28472, 144.9095
 
1.649999, 0.05491269, -0.2059882, 102.4444, 9.423841, 0.1956180913660446960289472324, 3700.962, -4799.793, -6.25, 0.01823969, 0.1523926, 88.98073, 4.279765, 3.284461, 144.9438
 
1.659999, 0.07221949, -0.205439, 103.0669, 9.423603, 0.1562004886894650042322330802, 3749.746, -4800.614, -6.25, 0.01823969, 0.1523926, 89.56944, 4.286121, 3.284201, 144.9781
 
1.669999, 0.08986447, -0.2047168, 103.6908, 9.42472, 0.1172851870149481037427159631, 3798.849, -4801.436, -6.25, 0.01823969, 0.1523926, 90.15823, 4.292448, 3.283942, 145.0124
 
1.679999, 0.1078247, -0.2038182, 104.3135, 9.42448, 0.0788984862304397821363454483, 3848.272, -4802.257, -6.25, 0.01823969, 0.1523926, 90.7471, 4.298739, 3.283683, 145.0467
 
1.689999, 0.1260784, -0.20274, 104.935, 9.422886, 0.0410691860561257643784582965, 3898.011, -4803.08, -6.25, 0.01823969, 0.1523926, 91.33602, 4.30499, 3.283423, 145.081
 
1.699999, 0.1446065, -0.2014792, 105.5593, 9.423999, 0.0038277679175168035638448030, 3948.07, -4803.902, -6.25, 0.01823969, 0.1523926, 91.92503, 4.311194, 3.283164, 145.1154
 
1.709999, 0.1631997, -0.2000331, 106.1837, 9.425114, -0.0327986666983428245480335403, 3998.447, -4804.724, -6.25, 0.01823969, 0.1523926, 92.51413, 4.306364, 3.282905, 145.1497
 
1.719999, 0.1815643, -0.1984011, 106.8055, 9.423513, -0.0687791240036320739070779876, 4049.142, -4805.546, -6.25, 0.01823969, 0.1523926, 93.10327, 4.300406, 3.282646, 145.184
 
1.729999, 0.199685, -0.1965855, 107.4301, 9.424627, -0.1040792137442467934537334759, 4100.152, -4806.37, -6.25, 0.01823969, 0.1523926, 93.69247, 4.294606, 3.282386, 145.2183
 
1.739999, 0.2175389, -0.1945886, 108.0534, 9.42438, -0.1386702808183953041873385365, 4151.479, -4807.193, -6.25, 0.01823969, 0.1523926, 94.28172, 4.288964, 3.282127, 145.2526
 
1.749999, 0.2351104, -0.1924132, 108.6768, 9.424135, -0.1725232362691037892132058241, 4203.125, -4808.016, -6.25, 0.01823969, 0.1523926, 94.87105, 4.283483, 3.281868, 145.2869
 
1.759999, 0.2523842, -0.1900621, 109.3017, 9.425244, -0.2056098175302215514347925204, 4255.086, -4808.839, -6.25, 0.01823969, 0.1523926, 95.46043, 4.278162, 3.281609, 145.3213
 
1.769999, 0.2693385, -0.1875383, 109.9239, 9.423639, -0.2379032495390795093922159553, 4307.363, -4809.663, -6.25, 0.01823969, 0.1523926, 96.04985, 4.273006, 3.281349, 145.3556
 
1.779999, 0.2859625, -0.1848449, 110.5489, 9.424747, -0.2693740714628334422816237464, 4359.955, -4810.487, -6.25, 0.01823969, 0.1523926, 96.63933, 4.268014, 3.28109, 145.3899
 
1.789999, 0.3022346, -0.1819853, 111.1726, 9.424494, -0.2999963966089491224261385900, 4412.86, -4811.31, -6.25, 0.01823969, 0.1523926, 97.22881, 4.263188, 3.280831, 145.4242
 
1.799999, 0.3181404, -0.1789629, 111.7963, 9.424241, -0.3297439870687924962346717585, 4466.079, -4812.134, -6.25, 0.01823969, 0.1523926, 97.81834, 4.25853, 3.280572, 145.4585
 
1.809999, 0.3336666, -0.1757815, 112.4215, 9.425349, -0.3585937038993162093591764999, 4519.612, -4812.958, -6.25, 0.01823969, 0.1523926, 98.40791, 4.254039, 3.280313, 145.4928
 
1.819999, 0.3487931, -0.1724449, 113.044, 9.423735, -0.3865226147551786874011421942, 4573.459, -4813.783, -6.25, 0.01823969, 0.1523926, 98.99751, 4.249717, 3.280053, 145.5271
 
1.829999, 0.3635101, -0.1689569, 113.6693, 9.424842, -0.4135055147162747765171607721, 4627.62, -4814.608, -6.25, 0.01823969, 0.1523926, 99.58714, 4.245566, 3.279794, 145.5615
 
1.839999, 0.3778004, -0.1653218, 114.2933, 9.424585, -0.4395250495753189609461971699, 4682.095, -4815.433, -6.25, 0.01823969, 0.1523926, 100.1768, 4.241585, 3.279535, 145.5958
 
1.849999, 0.3916515, -0.1615438, 114.9187, 9.425691, -0.4645593199754985660374214258, 4736.883, -4816.259, -6.25, 0.01823969, 0.1523926, 100.7665, 4.237774, 3.279275, 145.6301
 
1.859999, 0.4050443, -0.1576273, 115.5415, 9.42407, -0.4885880793416471567362926319, 4791.982, -4817.084, -6.25, 0.01823969, 0.1523926, 101.3563, 4.234135, 3.279016, 145.6644
 
1.869999, 0.417971, -0.1535769, 116.167, 9.425175, -0.5115925272825366916579650028, 4847.396, -4817.91, -6.25, 0.01823969, 0.1523926, 101.946, 4.230668, 3.278757, 145.6987
 
